tên hồ,Thời điểm,htl,dbt,hc,Qve,Tqx,Qxt,Qxm,Ncxs,Ncxm
Huội Quảng,05/03 23:00,368.77,370,368,5.3,0.0,0,0.0,0,0
Sơn La,05/03 23:00,204.72,215,175,215.0,0.0,0,0.0,0,0
Hòa Bình,05/03 23:00,110.6,117,80,1519.0,257.0,0,257.0,0,0
Thác Bà,05/03 23:00,51.79,58,46,55.0,0.0,0,0.0,0,0
Lai Châu,06/03 23:00,285.55,295,265,990.0,0.0,0,0.0,0,0
Bản Chát,06/03 23:00,462.03,475,431,15.8,273.3,0,273.3,0,0
Huội Quảng,06/03 23:00,368.43,370,368,287.4,248.3,0,248.3,0,0
Sơn La,06/03 23:00,204.69,215,175,296.0,0.0,0,0.0,0,0
Hòa Bình,06/03 23:00,110.42,117,80,1331.0,501.0,0,501.0,0,0
Thác Bà,06/03 23:00,51.74,58,46,51.0,117.25,0,117.25,0,0
Lai Châu,07/03 23:00,286.1,295,265,272.0,0.0,0,0.0,0,0
Bản Chát,07/03 23:00,461.74,475,431,13.9,107.0,0,107.0,0,0
Huội Quảng,07/03 23:00,368.59,370,368,203.5,74.4,0,74.4,0,0
Sơn La,07/03 23:00,204.67,215,175,132.0,0.0,0,0.0,0,0
Hòa Bình,07/03 23:00,110.2,117,80,1572.0,472.0,0,472.0,0,0
Thác Bà,07/03 23:00,51.71,58,46,52.0,0.0,0,0.0,0,0
Lai Châu,08/03 23:00,286.82,295,265,541.0,0.0,0,0.0,0,0
Bản Chát,08/03 23:00,461.46,475,431,14.5,253.9,0,253.9,0,0
Huội Quảng,08/03 23:00,368.46,370,368,283.5,289.5,0,289.5,0,0
Sơn La,08/03 23:00,204.65,215,175,277.0,0.0,0,0.0,0,0
Hòa Bình,08/03 23:00,109.93,117,80,1132.0,578.0,0,578.0,0,0
Thác Bà,08/03 23:00,51.69,58,46,51.0,0.0,0,0.0,0,0
Lai Châu,09/03 23:00,287.43,295,265,541.0,0.0,0,0.0,0,0
Bản Chát,09/03 23:00,461.22,475,431,11.9,149.5,0,149.5,0,0
Huội Quảng,09/03 23:00,368.44,370,368,172.6,144.8,0,144.8,0,0
Sơn La,09/03 23:00,204.65,215,175,356.0,0.0,0,0.0,0,0
Hòa Bình,09/03 23:00,109.71,117,80,1895.0,270.0,0,270.0,0,0
Thác Bà,09/03 23:00,51.66,58,46,51.0,0.0,0,0.0,0,0
Lai Châu,10/03 22:00,287.89,295,265,93.0,0.0,0,0.0,0,0
Bản Chát,10/03 23:00,460.95,475,431,14.4,223.8,0,223.8,0,0
Huội Quảng,10/03 23:00,368.05,370,368,261.8,290.3,0,290.3,0,0
Sơn La,10/03 23:00,204.71,215,175,268.0,0.0,0,0.0,0,0
Hòa Bình,10/03 23:00,109.46,117,80,841.0,286.0,0,286.0,0,0
Thác Bà,10/03 23:00,51.64,58,46,58.0,0.0,0,0.0,0,0
Lai Châu,11/03 23:00,288.42,295,265,452.0,0.0,0,0.0,0,0
Bản Chát,11/03 23:00,460.77,475,431,11.8,146.6,0,146.6,0,0
Huội Quảng,11/03 23:00,368.29,370,368,180.9,220.6,0,220.6,0,0
Sơn La,11/03 23:00,204.54,215,175,246.0,0.0,0,0.0,0,0
Hòa Bình,11/03 23:00,109.5,117,80,820.0,265.0,0,265.0,0,0
Thác Bà,11/03 23:00,51.64,58,46,56.0,0.0,0,0.0,0,0
Lai Châu,12/03 23:00,288.7,295,265,93.0,0.0,0,0.0,0,0
Bản Chát,12/03 23:00,460.73,475,431,8.4,0.0,0,0.0,0,0
Huội Quảng,12/03 23:00,368.35,370,368,16.6,0.0,0,0.0,0,0
Sơn La,12/03 23:00,204.28,215,175,112.0,0.0,0,0.0,0,0
Hòa Bình,12/03 23:00,109.57,117,80,2396.0,236.0,0,236.0,0,0
Thác Bà,12/03 23:00,51.67,58,46,60.0,0.0,0,0.0,0,0
Lai Châu,13/03 23:00,288.98,295,265,92.0,0.0,0,0.0,0,0
Bản Chát,13/03 23:00,460.52,475,431,20.8,0.0,0,0.0,0,0
Huội Quảng,13/03 23:00,368.32,370,368,50.3,0.0,0,0.0,0,0
Sơn La,13/03 22:00,204.34,215,175,150.0,0.0,0,0.0,0,0
Hòa Bình,13/03 23:00,109.29,117,80,282.0,262.0,0,262.0,0,0
Thác Bà,13/03 23:00,51.64,58,46,75.0,0.0,0,0.0,0,0
Lai Châu,14/03 23:00,289.02,295,265,93.0,0.0,0,0.0,0,0
Bản Chát,14/03 23:00,460.1,475,431,12.4,277.9,0,277.9,0,0
Huội Quảng,14/03 23:00,368.27,370,368,307.5,358.5,0,358.5,0,0
Sơn La,14/03 23:00,204.47,215,175,288.0,0.0,0,0.0,0,0
Hòa Bình,14/03 23:00,109.02,117,80,408.0,388.0,0,388.0,0,0
Thác Bà,14/03 23:00,51.59,58,46,60.0,146.91,0,146.91,0,0
Lai Châu,15/03 23:00,288.07,295,265,139.0,139.0,0,139.0,0,0
Bản Chát,15/03 23:00,459.57,475,431,11.2,277.3,0,277.3,0,0
Huội Quảng,15/03 23:00,368.39,370,368,296.7,358.9,0,358.9,0,0
Sơn La,15/03 23:00,204.79,215,175,1211.0,0.0,0,0.0,0,0
Hòa Bình,15/03 23:00,108.73,117,80,818.0,268.0,0,268.0,0,0
Thác Bà,15/03 23:00,51.55,58,46,64.0,0.0,0,0.0,0,0
Lai Châu,16/03 22:00,287.39,295,265,226.0,495.0,0,495.0,0,0
Bản Chát,16/03 23:00,459.17,475,431,19.7,273.7,0,273.7,0,0
Huội Quảng,16/03 23:00,368.17,370,368,355.1,316.0,0,316.0,0,0
Sơn La,16/03 23:00,205.06,215,175,1291.0,0.0,0,0.0,0,0
Hòa Bình,16/03 23:00,108.38,117,80,1134.0,585.0,0,585.0,0,0
Thác Bà,16/03 23:00,51.51,58,46,61.0,0.0,0,0.0,0,0
Lai Châu,17/03 23:00,286.37,295,265,657.0,1016.0,0,1016.0,0,0
Bản Chát,17/03 23:00,458.77,475,431,17.3,277.8,0,277.8,0,0
Huội Quảng,17/03 23:00,368.24,370,368,249.3,322.8,0,322.8,0,0
Sơn La,17/03 23:00,205.35,215,175,1445.0,0.0,0,0.0,0,0
Hòa Bình,17/03 23:00,108.07,117,80,1338.0,258.0,0,258.0,0,0
Thác Bà,17/03 23:00,51.44,58,46,54.0,295.88,0,295.88,0,0
Lai Châu,18/03 23:00,285.16,295,265,92.0,0.0,0,0.0,0,0
Bản Chát,18/03 23:00,458.35,475,431,49.5,274.3,0,274.3,0,0
Huội Quảng,18/03 23:00,368.31,370,368,288.1,361.6,0,361.6,0,0
Sơn La,18/03 23:00,205.71,215,175,1450.0,0.0,0,0.0,0,0
Hòa Bình,18/03 23:00,108.02,117,80,305.0,285.0,0,285.0,0,0
Thác Bà,18/03 23:00,51.37,58,46,69.0,0.0,0,0.0,0,0
Lai Châu,19/03 22:00,284.15,295,265,478.0,242.0,0,242.0,0,0
Bản Chát,19/03 23:00,457.88,475,431,3.9,276.1,0,276.1,0,0
Huội Quảng,19/03 23:00,368.13,370,368,215.6,97.8,0,97.8,0,0
Sơn La,19/03 23:00,206.01,215,175,1389.0,0.0,0,0.0,0,0
Hòa Bình,19/03 23:00,107.9,117,80,1313.0,243.0,0,243.0,0,0
Thác Bà,19/03 23:00,51.38,58,46,76.0,0.0,0,0.0,0,0
Lai Châu,20/03 23:00,282.63,295,265,332.0,1118.0,0,1118.0,0,0
Bản Chát,20/03 23:00,457.35,475,431,20.9,275.6,0,275.6,0,0
Huội Quảng,20/03 23:00,368.02,370,368,293.0,321.0,0,321.0,0,0
Sơn La,20/03 23:00,206.2,215,175,1598.0,833.0,0,833.0,0,0
Hòa Bình,20/03 23:00,107.64,117,80,1853.0,258.0,0,258.0,0,0
Thác Bà,20/03 23:00,51.3,58,46,65.0,297.72,0,297.72,0,0
Lai Châu,21/03 23:00,279.53,295,265,516.0,1659.0,0,1659.0,0,0
Bản Chát,21/03 23:00,456.8,475,431,31.9,275.1,0,275.1,0,0
Huội Quảng,21/03 23:00,369.1,370,368,309.0,361.0,0,361.0,0,0
Sơn La,21/03 23:00,206.35,215,175,1594.0,613.0,0,613.0,0,0
Hòa Bình,21/03 23:00,107.72,117,80,1800.0,730.0,0,730.0,0,0
Thác Bà,21/03 23:00,51.2,58,46,65.0,298.94,0,298.94,0,0
Lai Châu,22/03 23:00,277.53,295,265,592.0,1062.0,0,1062.0,0,0
Bản Chát,22/03 23:00,456.24,475,431,11.3,277.4,0,277.4,0,0
Huội Quảng,22/03 23:00,368.59,370,368,267.0,363.0,0,363.0,0,0
Sơn La,22/03 23:00,206.45,215,175,1282.0,1282.0,0,1282.0,0,0
Hòa Bình,22/03 23:00,107.74,117,80,2189.0,1120.0,0,1120.0,0,0
Thác Bà,22/03 23:00,51.09,58,46,62.0,295.96,0,295.96,0,0
Lai Châu,23/03 23:00,275.36,295,265,76.0,208.0,0,208.0,0,0
Bản Chát,23/03 23:00,455.68,475,431,20.0,274.2,0,274.2,0,0
Huội Quảng,23/03 23:00,368.31,370,368,312.0,363.0,0,363.0,0,0
Sơn La,23/03 23:00,206.46,215,175,1440.0,1996.0,0,1996.0,0,0
Hòa Bình,23/03 23:00,107.82,117,80,1716.0,1171.0,0,1171.0,0,0
Thác Bà,23/03 23:00,51.0,58,46,61.0,138.87,0,138.87,0,0
Lai Châu,24/03 23:00,273.89,295,265,203.0,941.0,0,941.0,0,0
Bản Chát,24/03 23:00,455.11,475,431,14.0,273.8,0,273.8,0,0
Huội Quảng,24/03 23:00,368.19,370,368,278.6,363.7,0,363.7,0,0
Sơn La,24/03 23:00,206.31,215,175,1300.0,1450.0,0,1450.0,0,0
Hòa Bình,24/03 23:00,107.98,117,80,1427.0,1407.0,0,1407.0,0,0
Thác Bà,24/03 23:00,50.89,58,46,65.0,140.1,0,140.1,0,0
Lai Châu,25/03 23:00,272.56,295,265,59.0,0.0,0,0.0,0,0
Bản Chát,25/03 23:00,454.54,475,431,22.4,270.7,0,270.7,0,0
Huội Quảng,25/03 23:00,368.39,370,368,304.0,321.3,0,321.3,0,0
Sơn La,25/03 23:00,206.27,215,175,576.0,1831.0,0,1831.0,0,0
Hòa Bình,25/03 23:00,108.2,117,80,1088.0,327.0,0,327.0,0,0
Thác Bà,25/03 23:00,50.79,58,46,52.0,140.22,0,140.22,0,0
Lai Châu,26/03 23:00,273.01,295,265,59.0,0.0,0,0.0,0,0
Bản Chát,26/03 23:00,453.95,475,431,6.5,276.0,0,276.0,0,0
Huội Quảng,26/03 23:00,368.22,370,368,279.0,362.9,0,362.9,0,0
Sơn La,26/03 23:00,206.1,215,175,1042.0,75.0,0,75.0,0,0
Hòa Bình,26/03 23:00,108.42,117,80,1335.0,255.0,0,255.0,0,0
Thác Bà,26/03 23:00,50.76,58,46,60.0,139.99,0,139.99,0,0
Lai Châu,27/03 23:00,273.06,295,265,59.0,0.0,0,0.0,0,0
Bản Chát,27/03 23:00,453.54,475,431,13.9,272.1,0,272.1,0,0
Huội Quảng,27/03 23:00,368.57,370,368,299.2,361.4,0,361.4,0,0
Sơn La,27/03 23:00,206.05,215,175,750.0,120.0,0,120.0,0,0
Hòa Bình,27/03 23:00,108.24,117,80,1672.0,380.0,0,380.0,0,0
Thác Bà,27/03 23:00,50.68,58,46,55.0,291.94,0,291.94,0,0
Lai Châu,28/03 23:00,273.9,295,265,59.0,0.0,0,0.0,0,0
Bản Chát,28/03 23:00,452.97,475,431,9.4,268.8,0,268.8,0,0
Huội Quảng,28/03 23:00,368.73,370,368,309.8,360.8,0,360.8,0,0
Sơn La,28/03 23:00,205.96,215,175,439.0,0.0,0,0.0,0,0
Hòa Bình,28/03 23:00,108.2,117,80,1857.0,247.0,0,247.0,0,0
Thác Bà,28/03 23:00,50.6,58,46,50.0,142.27,0,142.27,0,0
Lai Châu,29/03 23:00,274.04,295,265,59.0,0.0,0,0.0,0,0
Bản Chát,29/03 23:00,452.47,475,431,34.5,271.0,0,271.0,0,0
Huội Quảng,29/03 23:00,369.28,370,368,239.6,359.5,0,359.5,0,0
Sơn La,29/03 23:00,205.85,215,175,965.0,0.0,0,0.0,0,0
Hòa Bình,29/03 23:00,108.11,117,80,1909.0,617.0,0,617.0,0,0
Thác Bà,29/03 23:00,50.59,58,46,45.0,0.0,0,0.0,0,0
Lai Châu,30/03 23:00,274.46,295,265,60.0,0.0,0,0.0,0,0
Bản Chát,30/03 23:00,451.97,475,431,24.1,267.0,0,267.0,0,0
Huội Quảng,30/03 23:00,369.58,370,368,272.2,358.3,0,358.3,0,0
Sơn La,30/03 23:00,205.72,215,175,454.0,836.0,0,836.0,0,0
Hòa Bình,30/03 23:00,108.05,117,80,1873.0,263.0,0,263.0,0,0
Thác Bà,30/03 23:00,50.54,58,46,35.0,455.99,0,455.99,0,0
Lai Châu,31/03 23:00,274.86,295,265,572.0,0.0,0,0.0,0,0
Bản Chát,31/03 23:00,451.39,475,431,28.8,269.8,0,269.8,0,0
Huội Quảng,31/03 23:00,369.79,370,368,283.1,357.5,0,357.5,0,0
Sơn La,31/03 22:00,205.62,215,175,601.0,976.0,0,976.0,0,0
Hòa Bình,31/03 23:00,108.01,117,80,1499.0,420.0,0,420.0,0,0
Thác Bà,31/03 23:00,50.48,58,46,55.0,0.0,0,0.0,0,0
Lai Châu,01/04 23:00,275.91,295,265,70.0,0.0,0,0.0,0,0
Bản Chát,01/04 23:00,450.77,475,431,17.7,272.5,0,272.5,0,0
Huội Quảng,01/04 23:00,369.19,370,368,299.6,351.2,0,351.2,0,0
Sơn La,01/04 23:00,205.22,215,175,456.0,1070.0,0,1070.0,0,0
Hòa Bình,01/04 23:00,108.36,117,80,2378.0,238.0,0,238.0,0,0
Thác Bà,01/04 23:00,50.41,58,46,61.0,199.62,0,199.62,0,0
Lai Châu,02/04 23:00,275.91,295,265,70.0,0.0,0,0.0,0,0
Bản Chát,02/04 23:00,450.19,475,431,9.3,269.1,0,269.1,0,0
Huội Quảng,02/04 23:00,369.34,370,368,271.5,357.3,0,357.3,0,0
Sơn La,02/04 23:00,205.02,215,175,1111.0,0.0,0,0.0,0,0
Hòa Bình,02/04 23:00,108.64,117,80,2407.0,267.0,0,267.0,0,0
Thác Bà,02/04 23:00,50.36,58,46,63.0,0.0,0,0.0,0,0
Lai Châu,03/04 23:00,275.63,295,265,70.0,0.0,0,0.0,0,0
Bản Chát,03/04 23:00,449.58,475,431,41.0,271.8,0,271.8,0,0
Huội Quảng,03/04 23:00,369.4,370,368,260.0,356.0,0,356.0,0,0
Sơn La,03/04 23:00,204.7,215,175,451.0,1274.0,0,1274.0,0,0
Hòa Bình,03/04 23:00,108.78,117,80,2201.0,591.0,0,591.0,0,0
Thác Bà,03/04 23:00,50.26,58,46,63.0,288.32,0,288.32,0,0
Lai Châu,04/04 23:00,275.04,295,265,64.0,736.0,0,736.0,0,0
Bản Chát,04/04 23:00,448.96,475,431,39.7,268.5,0,268.5,0,0
Huội Quảng,04/04 23:00,369.55,370,368,291.0,354.0,0,354.0,0,0
Sơn La,04/04 23:00,204.2,215,175,470.0,1581.0,0,1581.0,0,0
Hòa Bình,04/04 23:00,109.1,117,80,1875.0,250.0,0,250.0,0,0
Thác Bà,04/04 23:00,50.2,58,46,50.0,289.02,0,289.02,0,0
Lai Châu,05/04 23:00,274.53,295,265,82.0,80.0,0,80.0,0,0
Bản Chát,05/04 23:00,448.32,475,431,36.3,268.2,0,268.2,0,0
Huội Quảng,05/04 23:00,368.71,370,368,282.3,355.8,0,355.8,0,0
Sơn La,05/04 23:00,203.9,215,175,807.0,2314.0,0,2314.0,0,0
Hòa Bình,05/04 23:00,109.32,117,80,1894.0,804.0,0,804.0,0,0
Thác Bà,05/04 23:00,50.06,58,46,40.0,290.64,0,290.64,0,0
Lai Châu,06/04 23:00,272.47,295,265,33.0,1284.0,0,1284.0,0,0
Bản Chát,06/04 23:00,447.65,475,431,8.4,268.1,0,268.1,0,0
Huội Quảng,06/04 23:00,368.4,370,368,276.0,355.0,0,355.0,0,0
Sơn La,06/04 23:00,203.27,215,175,1950.0,2081.0,0,2081.0,0,0
Hòa Bình,06/04 23:00,109.96,117,80,2227.0,602.0,0,602.0,0,0
Thác Bà,06/04 23:00,49.92,58,46,62.0,292.5,0,292.5,0,0
Lai Châu,07/04 23:00,272.52,295,265,60.0,0.0,0,0.0,0,0
Bản Chát,07/04 23:00,446.99,475,431,32.1,267.9,0,267.9,0,0
Huội Quảng,07/04 23:00,368.41,370,368,268.9,353.7,0,353.7,0,0
Sơn La,07/04 23:00,202.81,215,175,260.0,1525.0,0,1525.0,0,0
Hòa Bình,07/04 23:00,110.33,117,80,1858.0,1298.0,0,1298.0,0,0
Thác Bà,07/04 23:00,49.81,58,46,42.0,288.98,0,288.98,0,0
Lai Châu,08/04 23:00,272.69,295,265,56.0,111.0,0,111.0,0,0
Bản Chát,08/04 23:00,446.32,475,431,18.8,267.7,0,267.7,0,0
Huội Quảng,08/04 23:00,368.43,370,368,256.1,352.1,0,352.1,0,0
Sơn La,08/04 23:00,202.34,215,175,271.0,2016.0,0,2016.0,0,0
Hòa Bình,08/04 23:00,110.76,117,80,1888.0,248.0,0,248.0,0,0
Thác Bà,08/04 23:00,49.73,58,46,51.0,290.01,0,290.01,0,0
Lai Châu,09/04 23:00,272.27,295,265,60.0,0.0,0,0.0,0,0
Bản Chát,09/04 23:00,445.68,475,431,17.1,264.2,0,264.2,0,0
Huội Quảng,09/04 23:00,368.59,370,368,273.4,324.4,0,324.4,0,0
Sơn La,09/04 23:00,202.12,215,175,1348.0,237.0,0,237.0,0,0
Hòa Bình,09/04 23:00,110.98,117,80,2982.0,262.0,0,262.0,0,0
Thác Bà,09/04 23:00,49.66,58,46,50.0,286.22,0,286.22,0,0
Lai Châu,10/04 23:00,271.18,295,265,64.0,1031.0,0,1031.0,0,0
Bản Chát,10/04 23:00,444.98,475,431,49.0,264.0,0,264.0,0,0
Huội Quảng,10/04 23:00,368.57,370,368,277.1,350.6,0,350.6,0,0
Sơn La,10/04 23:00,201.78,215,175,1567.0,486.0,0,486.0,0,0
Hòa Bình,10/04 23:00,111.1,117,80,2123.0,468.0,0,468.0,0,0
Thác Bà,10/04 23:00,49.57,58,46,58.0,0.0,0,0.0,0,0
Lai Châu,11/04 23:00,268.24,295,265,46.0,1329.0,0,1329.0,0,0
Bản Chát,11/04 23:00,444.5,475,431,24.2,197.2,0,197.2,0,0
Huội Quảng,11/04 23:00,368.27,370,368,210.0,80.8,0,80.8,0,0
Sơn La,11/04 23:00,201.42,215,175,1843.0,873.0,0,873.0,0,0
Hòa Bình,11/04 23:00,111.52,117,80,2224.0,1659.0,0,1659.0,0,0
Thác Bà,11/04 23:00,49.48,58,46,66.0,288.36,0,288.36,0,0
Lai Châu,12/04 23:00,265.34,295,265,44.0,388.0,0,388.0,0,0
Bản Chát,12/04 23:00,444.15,475,431,8.8,181.8,0,181.8,0,0
Huội Quảng,12/04 23:00,368.3,370,368,216.7,211.4,0,211.4,0,0
Sơn La,12/04 23:00,200.98,215,175,1665.0,1817.0,0,1817.0,0,0
Hòa Bình,12/04 23:00,111.89,117,80,2603.0,1493.0,0,1493.0,0,0
Thác Bà,12/04 23:00,49.38,58,46,60.0,289.82,0,289.82,0,0
Lai Châu,13/04 23:00,265.07,295,265,23.0,0.0,0,0.0,0,0
Bản Chát,13/04 23:00,443.71,475,431,59.5,219.8,0,219.8,0,0
Huội Quảng,13/04 23:00,368.19,370,368,255.7,284.2,0,284.2,0,0
Sơn La,13/04 23:00,200.34,215,175,342.0,1250.0,0,1250.0,0,0
Hòa Bình,13/04 23:00,112.2,117,80,2200.0,1355.0,0,1355.0,0,0
Thác Bà,13/04 23:00,49.34,58,46,69.0,0.0,0,0.0,0,0
Lai Châu,14/04 23:00,264.95,295,265,45.0,0.0,0,0.0,0,0
Bản Chát,14/04 23:00,443.48,475,431,17.8,0.0,0,0.0,0,0
Huội Quảng,14/04 23:00,368.0,370,368,265.0,260.0,0,260.0,0,0
Sơn La,14/04 23:00,199.64,215,175,422.0,1533.0,0,1533.0,0,0
Hòa Bình,14/04 23:00,112.24,117,80,2539.0,1639.0,0,1639.0,0,0
Thác Bà,14/04 23:00,49.3,58,46,73.0,289.37,0,289.37,0,0
Lai Châu,15/04 23:00,265.0,295,265,46.0,0.0,0,0.0,0,0
Bản Chát,15/04 23:00,443.18,475,431,13.9,16.8,0,16.8,0,0
Huội Quảng,15/04 23:00,368.28,370,368,45.7,119.2,0,119.2,0,0
Sơn La,15/04 23:00,198.79,215,175,226.0,1435.0,0,1435.0,0,0
Hòa Bình,15/04 23:00,112.45,117,80,2219.0,1649.0,0,1649.0,0,0
Thác Bà,15/04 23:00,49.17,58,46,56.0,195.0,0,195.0,0,0
Lai Châu,16/04 23:00,265.24,295,265,52.0,0.0,0,0.0,0,0
Bản Chát,16/04 23:00,443.18,475,431,9.5,0.0,0,0.0,0,0
Huội Quảng,16/04 23:00,368.3,370,368,5.3,0.0,0,0.0,0,0
Sơn La,16/04 23:00,198.48,215,175,85.0,466.0,0,466.0,0,0
Hòa Bình,16/04 23:00,112.22,117,80,2680.0,1010.0,0,1010.0,0,0
Thác Bà,16/04 23:00,49.12,58,46,45.0,0.0,0,0.0,0,0
Lai Châu,17/04 23:00,265.46,295,265,52.0,0.0,0,0.0,0,0
Bản Chát,17/04 23:00,442.82,475,431,25.3,157.2,0,157.2,0,0
Huội Quảng,17/04 23:00,368.2,370,368,138.3,178.0,0,178.0,0,0
Sơn La,17/04 23:00,197.82,215,175,360.0,2332.0,0,2332.0,0,0
Hòa Bình,17/04 23:00,112.24,117,80,2772.0,1652.0,0,1652.0,0,0
Thác Bà,17/04 23:00,49.02,58,46,56.0,293.53,0,293.53,0,0
Lai Châu,18/04 23:00,265.24,295,265,52.0,0.0,0,0.0,0,0
Bản Chát,18/04 23:00,442.42,475,431,50.0,258.6,0,258.6,0,0
Huội Quảng,18/04 23:00,368.03,370,368,272.6,334.8,0,334.8,0,0
Sơn La,18/04 23:00,196.89,215,175,935.0,2296.0,0,2296.0,0,0
Hòa Bình,18/04 23:00,112.54,117,80,3318.0,1648.0,0,1648.0,0,0
Thác Bà,18/04 23:00,48.88,58,46,48.0,184.78,0,184.78,0,0
Lai Châu,19/04 23:00,265.7,295,265,891.0,0.0,0,0.0,0,0
Bản Chát,19/04 23:00,442.06,475,431,7.8,256.8,0,256.8,0,0
Huội Quảng,19/04 23:00,368.08,370,368,262.7,234.9,0,234.9,0,0
Sơn La,19/04 23:00,195.77,215,175,1153.0,2863.0,0,2863.0,0,0
Hòa Bình,19/04 23:00,112.93,117,80,2926.0,1806.0,0,1806.0,0,0
Thác Bà,19/04 23:00,48.7,58,46,48.0,427.89,0,427.89,0,0
Lai Châu,20/04 23:00,266.57,295,265,52.0,0.0,0,0.0,0,0
Bản Chát,20/04 23:00,441.61,475,431,11.9,120.8,0,120.8,0,0
Huội Quảng,20/04 23:00,368.13,370,368,153.7,238.4,0,238.4,0,0
Sơn La,20/04 23:00,194.79,215,175,375.0,2637.0,0,2637.0,0,0
Hòa Bình,20/04 23:00,113.15,117,80,3050.0,1920.0,0,1920.0,0,0
Thác Bà,20/04 23:00,48.48,58,46,55.0,432.72,0,432.72,0,0
Lai Châu,21/04 23:00,265.15,295,265,37.0,1517.0,0,1517.0,0,0
Bản Chát,21/04 23:00,441.18,475,431,6.8,257.1,0,257.1,0,0
Huội Quảng,21/04 23:00,368.24,370,368,261.5,335.0,0,335.0,0,0
Sơn La,21/04 23:00,193.72,215,175,1809.0,2733.0,0,2733.0,0,0
Hòa Bình,21/04 23:00,113.5,117,80,3054.0,1924.0,0,1924.0,0,0
Thác Bà,21/04 23:00,48.26,58,46,33.0,421.74,0,421.74,0,0
Lai Châu,22/04 23:00,264.24,295,265,61.0,1435.0,0,1435.0,0,0
Bản Chát,22/04 23:00,440.63,475,431,16.0,259.5,0,259.5,0,0
Huội Quảng,22/04 23:00,368.28,370,368,270.7,333.0,0,333.0,0,0
Sơn La,22/04 23:00,192.77,215,175,440.0,2825.0,0,2825.0,0,0
Hòa Bình,22/04 23:00,113.8,117,80,3048.0,1918.0,0,1918.0,0,0
Thác Bà,22/04 23:00,48.13,58,46,25.0,424.71,0,424.71,0,0
Lai Châu,23/04 23:00,264.42,295,265,132.0,0.0,0,0.0,0,0
Bản Chát,23/04 23:00,440.42,475,431,5.5,260.4,0,260.4,0,0
Huội Quảng,23/04 23:00,368.4,370,368,265.2,31.9,0,31.9,0,0
Sơn La,23/04 23:00,192.05,215,175,739.0,2703.0,0,2703.0,0,0
Hòa Bình,23/04 23:00,113.79,117,80,2769.0,1916.0,0,1916.0,0,0
Thác Bà,23/04 23:00,48.01,58,46,20.0,421.86,0,421.86,0,0
Lai Châu,24/04 23:00,264.31,295,265,46.0,0.0,0,0.0,0,0
Bản Chát,24/04 23:00,440.09,475,431,7.2,258.4,0,258.4,0,0
Huội Quảng,24/04 23:00,368.37,370,368,266.6,328.8,0,328.8,0,0
Sơn La,24/04 23:00,191.05,215,175,537.0,2901.0,0,2901.0,0,0
Hòa Bình,24/04 23:00,113.91,117,80,2494.0,1919.0,0,1919.0,0,0
Thác Bà,24/04 23:00,47.85,58,46,35.0,267.85,0,267.85,0,0
Lai Châu,25/04 23:00,264.72,295,265,46.0,0.0,0,0.0,0,0
Bản Chát,25/04 23:00,439.98,475,431,4.8,0.0,0,0.0,0,0
Huội Quảng,25/04 23:00,368.57,370,368,50.3,0.0,0,0.0,0,0
Sơn La,25/04 23:00,190.18,215,175,240.0,1112.0,0,1112.0,0,0
Hòa Bình,25/04 23:00,114.02,117,80,1927.0,1907.0,0,1907.0,0,0
Thác Bà,25/04 23:00,47.73,58,46,42.0,269.23,0,269.23,0,0
Lai Châu,26/04 23:00,265.44,295,265,200.0,0.0,0,0.0,0,0
Bản Chát,26/04 23:00,439.95,475,431,4.8,0.0,0,0.0,0,0
Huội Quảng,26/04 23:00,368.77,370,368,27.8,0.0,0,0.0,0,0
Sơn La,26/04 23:00,189.69,215,175,93.0,677.0,0,677.0,0,0
Hòa Bình,26/04 23:00,113.68,117,80,1932.0,1912.0,0,1912.0,0,0
Thác Bà,26/04 23:00,47.66,58,46,41.0,0.0,0,0.0,0,0
Lai Châu,27/04 23:00,266.27,295,265,102.0,0.0,0,0.0,0,0
Bản Chát,27/04 23:00,439.85,475,431,16.7,223.8,0,223.8,0,0
Huội Quảng,27/04 23:00,368.72,370,368,256.5,250.0,0,250.0,0,0
Sơn La,27/04 23:00,189.17,215,175,237.0,1039.0,0,1039.0,0,0
Hòa Bình,27/04 23:00,113.39,117,80,1932.0,1912.0,0,1912.0,0,0
Thác Bà,27/04 23:00,47.6,58,46,42.0,0.0,0,0.0,0,0
Lai Châu,28/04 23:00,267.0,295,265,151.0,0.0,0,0.0,0,0
Bản Chát,28/04 23:00,439.91,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,28/04 23:00,368.8,370,368,5.3,0.0,0,0.0,0,0
Sơn La,28/04 23:00,188.44,215,175,186.0,1575.0,0,1575.0,0,0
Hòa Bình,28/04 23:00,113.19,117,80,2215.0,1917.0,0,1917.0,0,0
Thác Bà,28/04 23:00,47.59,58,46,46.0,0.0,0,0.0,0,0
Lai Châu,29/04 23:00,268.72,295,265,545.0,0.0,0,0.0,0,0
Bản Chát,29/04 23:00,440.18,475,431,119.6,0.0,0,0.0,0,0
Huội Quảng,29/04 23:00,369.27,370,368,65.2,71.3,0,71.3,0,0
Sơn La,29/04 23:00,188.46,215,175,350.0,350.0,0,350.0,0,0
Hòa Bình,29/04 23:00,112.94,117,80,448.0,1528.0,0,1528.0,0,0
Thác Bà,29/04 23:00,47.63,58,46,104.0,0.0,0,0.0,0,0
